Unnamed: 0,baseMean,log2FoldChange,pvalue,padj
DHRS2,4966.716955358729,-2.5833365910454287,2.707793783558772e-19,9.37642833889977e-19
GFRAL,0.4634019539613027,2.784925893697642,2.8595177411399497e-19,9.894173996724885e-19
SLURP1,17.91320404044525,-2.879397600358728,2.868955407410323e-19,9.924915332672225e-19
STXBP6,91.88367554278052,1.5622934930321362,3.078055286891741e-19,1.0625745299727857e-18
UPK1A,47.02308347267128,-2.2147940109955413,3.550062808040354e-19,1.2231629613570682e-18
CCDC83,5.607356091371037,-2.104328362972626,3.567448648956688e-19,1.2286813542587099e-18
RGS7,15.10050095587146,-2.010785070543609,3.626879921034661e-19,1.2489106371722505e-18
EXOC3L4,29.339359149275783,-1.6029405726525412,4.301228717661898e-19,1.478567971450672e-18
SLC7A13,15.184108836049669,-1.7838040847002046,4.3244809625397184e-19,1.4862763147253917e-18
FEZF1-AS1,7.695263876933968,-2.687203772826986,4.3265430091542265e-19,1.4867002634290205e-18
SDR16C5,577.8283099543858,-1.8742722798238165,4.545553594580706e-19,1.5607618389046344e-18
LCN10,24.444743333806183,1.6791419917682104,4.652826590758032e-19,1.5972894651724145e-18
GLYATL1,259.74627292260004,-1.7664888980717215,4.687491156301801e-19,1.6088818153917277e-18
MT3,6.816630450683087,-2.4303802310590825,4.86260604885275e-19,1.667391609795791e-18
ACTG2,2628.649158839255,1.9211690340618657,4.943202893295467e-19,1.694704484472562e-18
