,0
1147,ATG4B
1148,ATG4C
1149,ATG4D
1150,ATG5
1151,ATG7
1152,ATG9A
1153,ATG9B
1154,ATIC
1155,ATL1
1156,ATL2
1157,ATL3
1158,ATM
1159,ATN1
1160,ATOH1
1161,ATOH7
1162,ATOH8
1163,ATOX1
1164,ATP10A
1165,ATP10B
1166,ATP10D
1167,ATP11A
1168,ATP11A-AS1
1169,ATP11AUN
1170,ATP11B
1171,ATP11C
1172,ATP12A
1173,ATP13A1
1174,ATP13A2
1175,ATP13A3
1176,ATP13A4
1177,ATP13A5
1178,ATP1A1
1179,ATP1A2
1180,ATP1A3
1181,ATP1A4
1182,ATP1B1
1183,ATP1B2
1184,ATP1B3
1185,ATP1B4
1186,ATP2A1
1187,ATP2A1-AS1
1188,ATP2A2
1189,ATP2A3
1190,ATP2B1
1191,ATP2B2
1192,ATP2B3
1193,ATP2B4
1194,ATP2C1
1195,ATP2C2
1196,ATP4A
1197,ATP4B
1198,ATP6AP1
1199,ATP6AP2
1200,ATP6V0A1
1201,ATP6V0A2
1202,ATP6V0A4
1203,ATP6V0B
1204,ATP6V0C
1205,ATP6V0D1
1206,ATP6V0D2
1207,ATP6V0E1
1208,ATP6V0E2
1209,ATP6V0E2-AS1
1210,ATP6V1A
1211,ATP6V1B1
1212,ATP6V1B1-AS1
1213,ATP6V1B2
1214,ATP6V1C1
1215,ATP6V1C2
1216,ATP6V1D
1217,ATP6V1E1
1218,ATP6V1E2
1219,ATP6V1F
1220,ATP6V1G1
1221,ATP6V1G2-DDX39B
1222,ATP6V1G3
1223,ATP6V1H
1224,ATP7A
1225,ATP7B
1226,ATP8A1
1227,ATP8A2
1228,ATP8B1
1229,ATP8B2
1230,ATP8B3
1231,ATP8B4
1232,ATP9A
1233,ATPAF1
1234,ATPAF2
1235,ATR
1236,ATRAID
1237,ATRIP
1238,ATRN
1239,ATRNL1
1240,ATRX
1241,ATXN1
1242,ATXN10
1243,ATXN1L
1244,ATXN2
1245,ATXN2L
1246,ATXN3
1247,ATXN7
1248,ATXN7L1
1249,ATXN7L2
1250,ATXN7L3
1251,ATXN7L3B
1252,ATXN8OS
1253,AUH
1254,AUNIP
1255,AUP1
1256,AURKA
1257,AURKAIP1
1258,AURKB
1259,AURKC
1260,AUTS2
1261,AVEN
1262,AVIL
1263,AVL9
1264,AVP
1265,AVPI1
1266,AVPR1A
1267,AVPR1B
1268,AVPR2
1269,AWAT1
1270,AWAT2
1271,AXDND1
1272,AXIN1
1273,AXIN2
1274,AXL
1275,AZGP1
1276,AZI2
1277,AZIN1
1278,AZIN2
1279,B2M
1280,B3GALNT1
1281,B3GALT1
1282,B3GALT2
1283,B3GALT5
1284,B3GALT5-AS1
1285,B3GALT6
1286,B3GAT1
1287,B3GAT2
1288,B3GAT3
1289,B3GLCT
1290,B3GNT2
1291,B3GNT3
1292,B3GNT4
1293,B3GNT5
1294,B3GNT6
1295,B3GNT7
1296,B3GNT8
1297,B3GNT9
1298,B4GALNT1
1299,B4GALNT2
1300,B4GALNT3
1301,B4GALNT4
1302,B4GALT1
1303,B4GALT1-AS1
1304,B4GALT2
1305,B4GALT3
1306,B4GALT4
1307,B4GALT5
1308,B4GALT6
1309,B4GALT7
1310,B4GAT1
1311,B9D1
1312,B9D2
1313,BAALC
1314,BABAM1
1315,BACE1
1316,BACE1-AS
1317,BACE2
1318,BACH1
1319,BACH2
1320,BAD
1321,BAG1
1322,BAG2
1323,BAG3
1324,BAG4
1325,BAG5
1326,BAHCC1
1327,BAHD1
1328,BAIAP2
1329,BAIAP2L1
1330,BAIAP2L2
1331,BAIAP3
1332,BAK1
1333,BAMBI
1334,BANCR
1335,BANF1
1336,BANF2
1337,BANK1
1338,BANP
1339,BAP1
1340,BARD1
1341,BARHL1
1342,BARHL2
1343,BARX1
1344,BARX2
1345,BASP1
1346,BATF
1347,BATF2
1348,BATF3
1349,BAX
1350,BAZ1A
1351,BAZ1B
1352,BAZ2A
1353,BAZ2B
1354,BBC3
1355,BBIP1
1356,BBOF1
1357,BBOX1
1358,BBOX1-AS1
1359,BBS1
1360,BBS10
1361,BBS12
1362,BBS2
1363,BBS4
1364,BBS5
1365,BBS7
1366,BBS9
1367,BBX
1368,BCAM
1369,BCAN
1370,BCAP29
1371,BCAP31
1372,BCAR1
1373,BCAR3
1374,BCAR4
1375,BCAS1
1376,BCAS2
1377,BCAS3
1378,BCAS4
1379,BCAT1
1380,BCAT2
1381,BCCIP
1382,BCDIN3D
1383,BCDIN3D-AS1
1384,BCHE
1385,BCKDHA
1386,BCKDHB
1387,BCKDK
1388,BCL10
1389,BCL11A
1390,BCL11B
1391,BCL2
1392,BCL2A1
1393,BCL2L1
1394,BCL2L10
1395,BCL2L11
1396,BCL2L12
1397,BCL2L13
1398,BCL2L14
1399,BCL2L15
1400,BCL2L2
1401,BCL2L2-PABPN1
1402,BCL3
1403,BCL6
1404,BCL6B
1405,BCL7A
1406,BCL7B
1407,BCL7C
1408,BCL9
1409,BCL9L
1410,BCLAF1
1411,BCO1
1412,BCO2
1413,BCOR
1414,BCORL1
1415,BCR
1416,BCS1L
1417,BCYRN1
1418,BDH2
1419,BDKRB1
1420,BDKRB2
1421,BDNF
1422,BDNF-AS
1423,BEAN1
1424,BEAN1-AS1
1425,BECN1
1426,BEGAIN
1427,BEND2
1428,BEND3
1429,BEND4
1430,BEND5
1431,BEND6
1432,BEND7
1433,BEST1
1434,BEST2
1435,BEST3
1436,BEST4
1437,BET1
1438,BET1L
1439,BEX1
1440,BEX2
1441,BEX4
1442,BFSP1
1443,BFSP2
1444,BFSP2-AS1
1445,BGLAP
1446,BGN
1447,BHLHA15
1448,BHLHE22
1449,BHLHE23
1450,BHLHE40
1451,BHLHE40-AS1
1452,BHLHE41
1453,BHMT
1454,BHMT2
1455,BICC1
1456,BICD1
1457,BICD2
1458,BID
1459,BIK
1460,BIN1
1461,BIN2
1462,BIN3
1463,BIRC2
1464,BIRC3
1465,BIRC5
1466,BIRC6
1467,BIRC6-AS2
1468,BIRC7
1469,BISPR
1470,BIVM
1471,BLACAT1
1472,BLACE
1473,BLCAP
1474,BLID
1475,BLK
1476,BLM
1477,BLMH
1478,BLNK
1479,BLOC1S1
1480,BLOC1S2
1481,BLOC1S3
1482,BLOC1S4
1483,BLOC1S5
1484,BLOC1S6
1485,BLVRA
1486,BLVRB
1487,BLZF1
1488,BMF
1489,BMI1
1490,BMP1
1491,BMP15
1492,BMP2
1493,BMP2K
1494,BMP3
1495,BMP4
1496,BMP5
1497,BMP6
1498,BMP7
1499,BMP8A
1500,BMP8B
1501,BMPER
1502,BMPR1A
1503,BMPR1B
1504,BMPR2
1505,BMS1
1506,BMX
1507,BNC1
1508,BNC2
1509,BNIP1
1510,BNIP2
1511,BNIP3
1512,BNIP3L
1513,BNIPL
1514,BOC
1515,BOD1
1516,BOD1L1
1517,BOD1L2
1518,BOK
1519,BOLA1
1520,BOLA2
1521,BOLA2B
1522,BOLA3
1523,BOLL
1524,BOP1
1525,BORA
1526,BORCS6
1527,BORCS7
1528,BORCS8
1529,BPGM
1530,BPHL
1531,BPI
1532,BPIFA1
1533,BPIFA2
1534,BPIFA3
1535,BPIFB1
1536,BPIFB2
1537,BPIFB4
1538,BPIFB6
1539,BPIFC
1540,BPNT1
1541,BPTF
1542,BRAF
1543,BRAP
1544,BRAT1
1545,BRCA1
1546,BRCA2
1547,BRCC3
1548,BRD1
1549,BRD3
1550,BRD4
1551,BRD7
1552,BRD8
1553,BRD9
1554,BRDT
1555,BRF1
1556,BRF2
1557,BRI3
1558,BRI3BP
1559,BRICD5
1560,BRINP1
1561,BRINP2
1562,BRINP3
1563,BRIP1
1564,BRIX1
1565,BRK1
1566,BRMS1
1567,BRMS1L
1568,BROX
1569,BRPF1
1570,BRPF3
1571,BRS3
1572,BRSK1
1573,BRWD1
1574,BRWD1-AS1
1575,BRWD3
1576,BSCL2
1577,BSDC1
1578,BSG
1579,BSN
1580,BSND
1581,BSPRY
1582,BST1
1583,BST2
1584,BTAF1
1585,BTBD1
1586,BTBD10
1587,BTBD16
1588,BTBD17
1589,BTBD18
1590,BTBD19
1591,BTBD2
1592,BTBD3
1593,BTBD6
1594,BTBD8
1595,BTBD9
1596,BTBD9-AS1
1597,BTC
1598,BTD
1599,BTF3
1600,BTF3L4
1601,BTG1
1602,BTG2
1603,BTG4
1604,BTK
1605,BTLA
1606,BTN2A2
1607,BTN3A1
1608,BTN3A2
1609,BTN3A3
1610,BTNL3
1611,BTNL8
1612,BTNL9
1613,BTRC
