,0
1081,SLC12A3
1082,RAD18
1083,ATP2B1
1084,TRPM5
1085,NCK2
1086,MAP4K4
1087,MGAT4A
1088,RPL31
1089,WDR1
1090,SNX13
1091,MS4A12
1092,ARHGAP10
1093,RPS6KA2
1094,ING3
1095,VASH1
1096,LMCD1
1097,BUD23
1098,SEL1L
1099,TRIP13
1100,ATP6AP1
1101,TCF3
1102,TRIB2
1103,DAZAP1
1104,MBD3
1105,PRLH
1106,HLTF
1107,FAM50A
1108,FAM3A
1109,MYO3B
1110,CYBRD1
1111,CDH19
1112,PDCD2
1113,SLC6A15
1114,RDH11
1115,ADGRL1
1116,ACTN1
1117,ZFYVE26
1118,RPS6KA6
1119,EPN2
1120,PTPN18
1121,LIMS2
1122,ASIC4
1123,SPEG
1124,LNX1
1125,ALDH3A2
1126,TFRC
1127,SREBF1
1128,TRPC5
1129,AFF4
1130,UBE2D1
1131,RHOBTB1
1132,SMC1A
1133,HSD17B10
1134,MARK2
1135,HMMR
1136,CHFR
1137,TRHDE
1138,P4HA2
1139,FCGR2B
1140,NFATC3
1141,TRNT1
1142,ACADVL
1143,STK10
1144,FBXW11
1145,ACAP1
1146,CRMP1
1147,EVC
1148,DERL2
1149,SIDT1
1150,TMEM38A
1151,AP1M1
1152,PVR
1153,XRCC1
1154,SCARB1
1155,CYP2W1
1156,MCM2
1157,MOV10L1
1158,PANX2
1159,SELENOO
1160,TP63
1161,ALPK1
1162,LLGL2
1163,PDE8A
1164,CLCN4
1165,NLE1
1166,SDHA
1167,SMARCE1
1168,GSDMB
1169,KDM5A
1170,ADAM11
1171,PPP2R3A
1172,FERMT2
1173,DHRS9
1174,CD5L
1175,PTGS2
1176,IGF2BP2
1177,MAP3K13
1178,ST6GAL1
1179,TBX21
1180,FRY
1181,PICALM
1182,GLI2
1183,CLASP1
1184,MRPS34
1185,NOTCH3
1186,CLNS1A
1187,PPP2R2C
1188,TEAD2
1189,EED
1190,CDHR2
1191,SNCB
1192,TSG101
1193,NCBP3
1194,ATP2A3
1195,CA12
1196,MGLL
1197,NTN4
1198,BCS1L
1199,NUAK1
1200,DPP8
1201,SLC24A1
1202,ZNF532
1203,SCARF1
1204,LMAN1
1205,HACD3
1206,IPCEF1
1207,ZZEF1
1208,NOX3
1209,ENO1
1210,SLC12A1
1211,MYDGF
1212,ANO8
1213,TUBE1
1214,ARHGEF10L
1215,TXK
1216,WSCD2
1217,TACR2
1218,ACTR6
1219,TIPIN
1220,SRI
1221,EIF4G3
1222,NUP37
1223,SEMA3A
1224,GTSE1
1225,SEMA3C
1226,TTC38
1227,ACAT1
1228,GRAMD4
1229,CELSR1
1230,ZNF638
1231,SLC25A40
1232,TIMM21
1233,ADD2
1234,FGF4
1235,RASAL2
1236,VPS9D1
1237,ZNF37A
1238,MARK3
1239,SLC25A3
1240,FNDC3B
1241,FOSL2
1242,CACNG4
1243,FRYL
1244,TMEM131
1245,FSCN1
1246,ACTB
1247,MOCOS
1248,PLD1
1249,ATP12A
1250,WDR62
1251,DLG1
1252,RAB7A
1253,BCAP29
1254,SEC31B
1255,SART3
1256,ARHGAP15
1257,TUBA3D
1258,PAX2
1259,EXOSC7
1260,KIFAP3
1261,MKRN2
1262,MCM6
1263,REXO2
1264,RBM7
1265,RBMS2
1266,BAZ2A
1267,PTPN23
1268,MLH1
1269,UNG
1270,FMO4
1271,KLHL20
1272,RGS11
1273,SLC46A1
1274,PLXNA2
1275,SPAG5
1276,ANKRD13A
1277,TPD52
1278,ACACB
1279,TRAF4
1280,PAG1
1281,GPATCH1
1282,ICAM3
1283,NT5C2
1284,MCAM
1285,GPC4
1286,MBNL3
1287,CAMSAP3
1288,RAP1GAP
1289,XAB2
1290,ARHGEF1
1291,STXBP2
1292,MAP2K7
1293,NMRK2
1294,DGKD
1295,CTTNBP2
1296,ACTL6B
1297,RARB
1298,TOP2B
1299,TM9SF3
1300,NFKB2
1301,UBE2T
1302,PPP1R12B
1303,DNAJC10
1304,GTF3C1
1305,IL4R
1306,USP33
1307,PAK3
1308,CAPN6
1309,DCX
1310,SNRPA
1311,SPAG6
1312,EXOSC5
1313,APBB1IP
1314,LRCH4
1315,FAM76B
1316,SIRT6
1317,POLD3
1318,ACTN2
1319,CAPZB
1320,GPR137B
1321,JADE1
1322,SLC25A43
1323,UBE2A
1324,FGFR1
1325,FKBP6
1326,SMC1B
1327,FBLN1
1328,ITGA8
1329,CST7
1330,MAP2
1331,PIAS2
1332,AMPH
1333,ARAF
1334,MCCC1
1335,LAMP3
1336,FAP
1337,NEBL
1338,ACER3
1339,UBE2K
1340,PIK3C3
1341,N4BP2
1342,TIGAR
1343,TULP3
1344,SYNJ2
1345,ADCY2
1346,PPP2R5C
1347,RBFOX1
1348,GNB1
1349,HOXA9
1350,EDN1
1351,MLLT10
1352,ZCWPW1
1353,ADCYAP1R1
1354,FGF20
1355,P2RY10
1356,ITM2A
1357,NRDC
1358,VDAC3
1359,PCM1
1360,TNRC6C
1361,CBFA2T2
1362,BRINP1
1363,ITCH
1364,PKD2L2
1365,TP53INP2
1366,SDF4
1367,MYH7B
1368,BPIFB2
1369,TP73
1370,TOLLIP
1371,UBE2D4
1372,CLUL1
1373,RUNX1T1
1374,CDH17
1375,THOC1
1376,FKBP7
1377,OSBPL6
1378,SLC1A3
1379,XRCC5
1380,LXN
1381,SP140
1382,MKNK1
1383,TNS1
1384,REXO1
1385,SAR1A
1386,CDC14A
1387,RAPGEF3
1388,CEACAM1
1389,SENP1
1390,CIC
1391,LIPE
1392,FDFT1
1393,PAFAH1B3
1394,OPHN1
1395,AFM
1396,KIF22
1397,SCGN
1398,CARMIL1
1399,PGM1
1400,DDX1
1401,DNM2
1402,EPB41L2
1403,RIMS1
1404,MOXD1
1405,STX7
1406,RABL2B
1407,KEAP1
1408,DDX43
1409,PTPRH
1410,DCT
1411,CRYBG3
1412,EPHA6
1413,SCTR
1414,RFX3
1415,RIF1
1416,RAB21
1417,SLC4A4
1418,SMARCA2
1419,RDH8
1420,SESN1
1421,MID2
1422,COL5A3
1423,SRCAP
1424,PUM3
1425,CHRNA3
1426,KCNN2
1427,CNOT4
1428,PSEN1
1429,CPOX
1430,CLDND1
1431,MOK
1432,HSP90AA1
1433,RBL1
1434,DLGAP4
1435,IGSF9B
1436,NDC80
1437,AP4E1
1438,RSBN1
1439,MAGI3
1440,CXCL2
1441,AFP
1442,COL4A4
1443,TCF7
1444,OSTM1
1445,CDH7
1446,IMPG2
1447,PCNP
1448,EXD2
1449,ARG2
1450,MEF2C
1451,CACNA1S
1452,PKP1
1453,UBA5
1454,STK17B
1455,CDC14B
1456,ZNF510
1457,LRP2
1458,ZNF506
1459,JMJD4
1460,DUSP12
1461,AACS
1462,DELE1
1463,CADPS2
1464,PCDHGA2
1465,PHLPP1
1466,ATP8B1
1467,IL12RB2
1468,SMARCD3
1469,WDR70
1470,FYB1
1471,MPP4
1472,STRADB
1473,BZW1
1474,PGR
1475,C1QTNF3
1476,ME2
1477,C5orf22
1478,CCNT2
1479,FAM135A
1480,COL19A1
1481,EPB41L3
1482,COBLL1
1483,DLG3
1484,KCNK2
1485,SERTAD4
1486,TRAF5
1487,MRPL22
1488,GEMIN5
1489,NFE2L1
1490,SEMA5B
1491,GSK3B
1492,ITGB5
1493,ERC1
1494,XPO1
1495,RNF13
1496,TRPM3
1497,PALB2
1498,LYRM2
1499,BCKDHB
1500,KAT6A
1501,TUT7
1502,ULK2
1503,GRHL2
1504,TNPO1
1505,PLOD1
1506,P2RX5
1507,ITGAE
1508,DIS3
1509,PIBF1
1510,TDRD3
1511,NUFIP1
1512,PDS5B
1513,OXCT1
1514,RRAGB
1515,EPYC
1516,CYLD
1517,SLC27A5
1518,ZNF324
1519,ZNF671
1520,ZNF416
1521,ZNF586
1522,ZNF446
1523,ZNF264
1524,RPS5
1525,FAT1
1526,CHMP2B
1527,SMAP2
1528,PPIE
1529,ZMPSTE24
1530,STARD7
1531,NOA1
1532,REST
1533,HAL
1534,SSH1
1535,GSTP1
1536,APLP2
1537,FAM234B
1538,SLCO1A2
1539,WBP11
1540,EIF3I
1541,NKAIN1
1542,COL16A1
1543,TXLNA
1544,NCOA1
1545,AGBL5
1546,EFR3B
1547,KIF3C
1548,RAB10
1549,GCKR
1550,HADHA
1551,MAPRE3
1552,CAD
1553,CD59
1554,CD82
1555,BCORL1
1556,ATRX
1557,FCN1
1558,MYNN
1559,MECOM
1560,SCAMP1
1561,PREP
1562,HACE1
1563,SEH1L
1564,WDR47
1565,WDFY1
1566,OVGP1
1567,SLC25A24
1568,MAP3K4
1569,PILRA
1570,IGSF9
1571,ABCB1
1572,ZNF213
1573,AKR1B1
1574,CPNE3
1575,RRN3
1576,CTTN
1577,WNT11
1578,MTIF2
1579,DDHD2
1580,TTC39A
1581,EPS15
1582,ORC1
1583,MGST2
1584,CHERP
1585,USP40
1586,POMGNT1
1587,RAD54L
1588,MAST2
1589,DNAJA1
1590,B4GALT1
1591,CHMP5
1592,NFX1
1593,AQP6
1594,DIMT1
1595,IPO11
1596,FOLH1
1597,EIF2AK1
1598,NME8
1599,EPDR1
1600,SNX10
1601,SEPHS1
1602,MRPL28
1603,HBQ1
1604,ITPKC
1605,CEACAM6
1606,FAT2
1607,RBM22
1608,TMED2
1609,ERO1B
1610,ZFAND6
1611,HSD17B2
1612,TXLNG
1613,PPEF1
1614,LAT2
1615,HUWE1
1616,ZW10
1617,ALG9
1618,MYBPC2
1619,NOX4
1620,ACOX3
1621,MTMR2
1622,PPP1R15A
1623,HSD17B14
1624,TRIP6
1625,ACHE
1626,FTL
1627,SRRT
1628,BAX
1629,NLK
1630,PIGS
1631,ADAMTS2
1632,ATXN7L3
1633,PGS1
1634,PSMC5
1635,UIMC1
1636,CETP
1637,MMP2
1638,MT3
1639,LPCAT2
1640,GNAO1
1641,OGFOD1
1642,SH3BP2
1643,NOP14
1644,ADD1
1645,L2HGDH
1646,TXNDC16
1647,RTRAF
1648,NID2
1649,GMCL1
1650,SF3B2
1651,KLHL42
1652,GNAS
1653,DNM1L
1654,PTHLH
1655,PHACTR3
1656,ERGIC2
1657,TFAP2C
1658,AURKA
1659,CASS4
1660,PIR
1661,AAMDC
1662,RFX2
1663,METTL2A
1664,SULT2B1
1665,ALG6
1666,PTPN4
