,0
825,ENSG00000130208
826,ENSG00000234906
827,ENSG00000110245
828,ENSG00000267467
829,ENSG00000189058
830,ENSG00000130203
831,ENSG00000175336
832,ENSG00000091583
833,ENSG00000100342
834,ENSG00000128335
835,ENSG00000128284
836,ENSG00000100336
837,ENSG00000221963
838,ENSG00000178878
839,ENSG00000184831
840,ENSG00000155008
841,ENSG00000142192
842,ENSG00000062725
843,ENSG00000157500
844,ENSG00000136044
845,ENSG00000198931
846,ENSG00000214293
847,ENSG00000137074
848,ENSG00000240583
849,ENSG00000143595
850,ENSG00000178301
851,ENSG00000185176
852,ENSG00000167580
853,ENSG00000165272
854,ENSG00000171885
855,ENSG00000260372
856,ENSG00000161798
857,ENSG00000086159
858,ENSG00000165269
859,ENSG00000103375
860,ENSG00000103569
861,ENSG00000021776
862,ENSG00000169083
863,ENSG00000078061
864,ENSG00000186635
865,ENSG00000245148
866,ENSG00000047365
867,ENSG00000120318
868,ENSG00000198576
869,ENSG00000095139
870,ENSG00000109321
871,ENSG00000119682
872,ENSG00000143761
873,ENSG00000134287
874,ENSG00000168374
875,ENSG00000004059
876,ENSG00000165527
877,ENSG00000101199
878,ENSG00000149182
879,ENSG00000242247
880,ENSG00000066777
881,ENSG00000124198
882,ENSG00000112379
883,ENSG00000164144
884,ENSG00000132254
885,ENSG00000101246
886,ENSG00000118520
887,ENSG00000081181
888,ENSG00000134884
889,ENSG00000175220
890,ENSG00000071205
891,ENSG00000198826
892,ENSG00000165322
893,ENSG00000075884
894,ENSG00000140750
895,ENSG00000146376
896,ENSG00000213390
897,ENSG00000269891
898,ENSG00000137727
899,ENSG00000107863
900,ENSG00000128805
901,ENSG00000275832
902,ENSG00000138639
903,ENSG00000163219
904,ENSG00000145819
905,ENSG00000226272
906,ENSG00000088756
907,ENSG00000137962
908,ENSG00000186517
909,ENSG00000031081
910,ENSG00000241155
911,ENSG00000134909
912,ENSG00000004777
913,ENSG00000160007
914,ENSG00000147256
915,ENSG00000147799
916,ENSG00000089820
917,ENSG00000124143
918,ENSG00000165895
919,ENSG00000006740
920,ENSG00000100852
921,ENSG00000047648
922,ENSG00000241484
923,ENSG00000123329
924,ENSG00000141522
925,ENSG00000111348
926,ENSG00000242173
927,ENSG00000076928
928,ENSG00000104728
929,ENSG00000074964
930,ENSG00000132694
931,ENSG00000196914
932,ENSG00000198844
933,ENSG00000130762
934,ENSG00000110237
935,ENSG00000104880
936,ENSG00000116584
937,ENSG00000240771
938,ENSG00000214944
939,ENSG00000163947
940,ENSG00000240198
941,ENSG00000214694
942,ENSG00000183111
943,ENSG00000236699
944,ENSG00000137135
945,ENSG00000136002
946,ENSG00000165801
947,ENSG00000050327
948,ENSG00000129675
949,ENSG00000102606
950,ENSG00000235875
951,ENSG00000131089
952,ENSG00000117713
953,ENSG00000049618
954,ENSG00000189079
955,ENSG00000116017
956,ENSG00000179361
957,ENSG00000205143
958,ENSG00000032219
959,ENSG00000054267
960,ENSG00000196843
961,ENSG00000150347
962,ENSG00000166233
963,ENSG00000177479
964,ENSG00000221883
965,ENSG00000120805
966,ENSG00000175414
967,ENSG00000152213
968,ENSG00000174225
969,ENSG00000169379
970,ENSG00000179674
971,ENSG00000152219
972,ENSG00000268223
973,ENSG00000185305
974,ENSG00000214087
975,ENSG00000185829
976,ENSG00000213465
977,ENSG00000102931
978,ENSG00000138175
979,ENSG00000122644
980,ENSG00000188042
981,ENSG00000175906
982,ENSG00000162980
983,ENSG00000165997
984,ENSG00000141748
985,ENSG00000113966
986,ENSG00000170540
987,ENSG00000182196
988,ENSG00000144746
989,ENSG00000177917
990,ENSG00000143862
991,ENSG00000134108
992,ENSG00000196503
993,ENSG00000104442
994,ENSG00000170632
995,ENSG00000157343
996,ENSG00000118690
997,ENSG00000165309
998,ENSG00000140691
999,ENSG00000105676
1000,ENSG00000125449
1001,ENSG00000114098
1002,ENSG00000135931
1003,ENSG00000126947
1004,ENSG00000184867
1005,ENSG00000102401
1006,ENSG00000196440
1007,ENSG00000125962
1008,ENSG00000198960
1009,ENSG00000254636
1010,ENSG00000143437
1011,ENSG00000172379
1012,ENSG00000241685
1013,ENSG00000130429
1014,ENSG00000163466
1015,ENSG00000111229
1016,ENSG00000241553
1017,ENSG00000250151
1018,ENSG00000162704
1019,ENSG00000136950
1020,ENSG00000242498
1021,ENSG00000128989
1022,ENSG00000172995
1023,ENSG00000137486
1024,ENSG00000141480
1025,ENSG00000197070
1026,ENSG00000203993
1027,ENSG00000105643
1028,ENSG00000113369
1029,ENSG00000281357
1030,ENSG00000140450
1031,ENSG00000205784
1032,ENSG00000100299
1033,ENSG00000113273
1034,ENSG00000006756
1035,ENSG00000229851
1036,ENSG00000062096
1037,ENSG00000141337
1038,ENSG00000205667
1039,ENSG00000183876
1040,ENSG00000180801
1041,ENSG00000164291
1042,ENSG00000129744
1043,ENSG00000156219
1044,ENSG00000111339
1045,ENSG00000167311
1046,ENSG00000117407
1047,ENSG00000173409
1048,ENSG00000099889
1049,ENSG00000004848
1050,ENSG00000214435
1051,ENSG00000104763
1052,ENSG00000188611
1053,ENSG00000204147
1054,ENSG00000153317
1055,ENSG00000151693
1056,ENSG00000065802
1057,ENSG00000146926
1058,ENSG00000165192
1059,ENSG00000198881
1060,ENSG00000196372
1061,ENSG00000239388
1062,ENSG00000146809
1063,ENSG00000161664
1064,ENSG00000267080
1065,ENSG00000154007
1066,ENSG00000182177
1067,ENSG00000115239
1068,ENSG00000005981
1069,ENSG00000164122
1070,ENSG00000148331
1071,ENSG00000183475
1072,ENSG00000177981
1073,ENSG00000102048
1074,ENSG00000138303
1075,ENSG00000100325
1076,ENSG00000112249
1077,ENSG00000139352
1078,ENSG00000183734
1079,ENSG00000176009
1080,ENSG00000187855
1081,ENSG00000232237
1082,ENSG00000111875
1083,ENSG00000141505
1084,ENSG00000161944
1085,ENSG00000116539
1086,ENSG00000235919
1087,ENSG00000129691
1088,ENSG00000110881
1089,ENSG00000108684
1090,ENSG00000213199
1091,ENSG00000072182
1092,ENSG00000101440
1093,ENSG00000126522
1094,ENSG00000196433
1095,ENSG00000169093
1096,ENSG00000070669
1097,ENSG00000138381
1098,ENSG00000108381
1099,ENSG00000204653
1100,ENSG00000166183
1101,ENSG00000198363
1102,ENSG00000174939
1103,ENSG00000128203
1104,ENSG00000066279
1105,ENSG00000106819
1106,ENSG00000244617
1107,ENSG00000169696
1108,ENSG00000162174
1109,ENSG00000130707
1110,ENSG00000034533
1111,ENSG00000188886
1112,ENSG00000152092
1113,ENSG00000148219
1114,ENSG00000229105
1115,ENSG00000171456
1116,ENSG00000143970
1117,ENSG00000141431
1118,ENSG00000154438
1119,ENSG00000138138
1120,ENSG00000156802
1121,ENSG00000119778
1122,ENSG00000197785
1123,ENSG00000160072
1124,ENSG00000215915
1125,ENSG00000176208
1126,ENSG00000167654
1127,ENSG00000107669
1128,ENSG00000123268
1129,ENSG00000115966
1130,ENSG00000162772
1131,ENSG00000128272
1132,ENSG00000169136
1133,ENSG00000118217
1134,ENSG00000170653
1135,ENSG00000171681
1136,ENSG00000166669
1137,ENSG00000152348
1138,ENSG00000123395
1139,ENSG00000145782
1140,ENSG00000175224
1141,ENSG00000126775
1142,ENSG00000168010
1143,ENSG00000110046
1144,ENSG00000066739
1145,ENSG00000144848
1146,ENSG00000101844
1147,ENSG00000168397
1148,ENSG00000125703
1149,ENSG00000130734
1150,ENSG00000057663
1151,ENSG00000197548
1152,ENSG00000198925
1153,ENSG00000181652
1154,ENSG00000138363
1155,ENSG00000198513
1156,ENSG00000119787
1157,ENSG00000184743
1158,ENSG00000149311
1159,ENSG00000111676
1160,ENSG00000172238
1161,ENSG00000179774
1162,ENSG00000168874
1163,ENSG00000177556
1164,ENSG00000206190
1165,ENSG00000118322
1166,ENSG00000145246
1167,ENSG00000068650
1168,ENSG00000232684
1169,ENSG00000197595
1170,ENSG00000058063
1171,ENSG00000101974
1172,ENSG00000075673
1173,ENSG00000105726
1174,ENSG00000159363
1175,ENSG00000133657
1176,ENSG00000127249
1177,ENSG00000187527
1178,ENSG00000163399
1179,ENSG00000018625
1180,ENSG00000105409
1181,ENSG00000132681
1182,ENSG00000143153
1183,ENSG00000129244
1184,ENSG00000069849
1185,ENSG00000101892
1186,ENSG00000196296
1187,ENSG00000260442
1188,ENSG00000174437
1189,ENSG00000074370
1190,ENSG00000070961
1191,ENSG00000157087
1192,ENSG00000067842
1193,ENSG00000058668
1194,ENSG00000017260
1195,ENSG00000064270
1196,ENSG00000105675
1197,ENSG00000186009
1198,ENSG00000071553
1199,ENSG00000182220
1200,ENSG00000033627
1201,ENSG00000185344
1202,ENSG00000105929
1203,ENSG00000117410
1204,ENSG00000185883
1205,ENSG00000159720
1206,ENSG00000147614
1207,ENSG00000113732
1208,ENSG00000171130
1209,ENSG00000204934
1210,ENSG00000114573
1211,ENSG00000116039
1212,ENSG00000239322
1213,ENSG00000147416
1214,ENSG00000155097
1215,ENSG00000143882
1216,ENSG00000100554
1217,ENSG00000131100
1218,ENSG00000250565
1219,ENSG00000128524
1220,ENSG00000136888
1221,ENSG00000254870
1222,ENSG00000151418
1223,ENSG00000047249
1224,ENSG00000165240
1225,ENSG00000123191
1226,ENSG00000124406
1227,ENSG00000132932
1228,ENSG00000081923
1229,ENSG00000143515
1230,ENSG00000130270
1231,ENSG00000104043
1232,ENSG00000054793
1233,ENSG00000123472
1234,ENSG00000171953
1235,ENSG00000175054
1236,ENSG00000138085
1237,ENSG00000164053
1238,ENSG00000088812
1239,ENSG00000107518
1240,ENSG00000085224
1241,ENSG00000124788
1242,ENSG00000130638
1243,ENSG00000224470
1244,ENSG00000204842
1245,ENSG00000168488
1246,ENSG00000066427
1247,ENSG00000163635
