,0
1447,SMARCD3
1448,WDR70
1449,FYB1
1450,MPP4
1451,STRADB
1452,BZW1
1453,PGR
1454,C1QTNF3
1455,ME2
1456,C5orf22
1457,CCNT2
1458,FAM135A
1459,COL19A1
1460,EPB41L3
1461,COBLL1
1462,DLG3
1463,KCNK2
1464,SERTAD4
1465,TRAF5
1466,MRPL22
1467,GEMIN5
1468,OPRK1
1469,NFE2L1
1470,SEMA5B
1471,GSK3B
1472,ITGB5
1473,ERC1
1474,XPO1
1475,LINC01587
1476,RNF13
1477,TRPM3
1478,PALB2
1479,DOP1A
1480,LYRM2
1481,BCKDHB
1482,KAT6A
1483,TUT7
1484,ULK2
1485,GRHL2
1486,TNPO1
1487,PLOD1
1488,P2RX5
1489,ITGAE
1490,DIS3
1491,PIBF1
1492,TDRD3
1493,NUFIP1
1494,PDS5B
1495,OXCT1
1496,RRAGB
1497,CYLD
1498,SLC27A5
1499,ZNF324
1500,ZNF671
1501,ZNF416
1502,ZNF586
1503,ZNF446
1504,ZNF264
1505,RPS5
1506,FAT1
1507,CHMP2B
1508,SMAP2
1509,PPIE
1510,ZMPSTE24
1511,STARD7
1512,NOA1
1513,REST
1514,HAL
1515,SSH1
1516,GSTP1
1517,APLP2
1518,FAM234B
1519,SLCO1A2
1520,WBP11
1521,EIF3I
1522,NKAIN1
1523,COL16A1
1524,TXLNA
1525,NCOA1
1526,AGBL5
1527,EFR3B
1528,KIF3C
1529,RAB10
1530,GCKR
1531,HADHA
1532,MAPRE3
1533,CAD
1534,CD59
1535,CD82
1536,BCORL1
1537,ATRX
1538,FCN1
1539,MYNN
1540,MECOM
1541,SCAMP1
1542,PREP
1543,HACE1
1544,SEH1L
1545,WDR47
1546,WDFY1
1547,OVGP1
1548,SLC25A24
1549,MAP3K4
1550,PILRA
1551,IGSF9
1552,ABCB1
1553,ZNF213
1554,AKR1B1
1555,CPNE3
1556,RRN3
1557,CTTN
1558,WNT11
1559,MTIF2
1560,DDHD2
1561,TTC39A
1562,EPS15
1563,ORC1
1564,MGST2
