,0
605,ENSG00000141979
606,ENSG00000180488
607,ENSG00000164778
608,ENSG00000162627
609,ENSG00000279337
610,ENSG00000186280
611,ENSG00000102401
612,ENSG00000188316
613,ENSG00000105825
614,ENSG00000167930
615,ENSG00000139624
616,ENSG00000250493
617,ENSG00000279159
618,ENSG00000108733
619,ENSG00000120526
620,ENSG00000186115
621,ENSG00000266420
622,ENSG00000198488
623,ENSG00000174231
624,ENSG00000178038
625,ENSG00000115159
626,ENSG00000226688
627,ENSG00000248211
628,ENSG00000229780
629,ENSG00000129195
630,ENSG00000160959
631,ENSG00000174370
632,ENSG00000249152
633,ENSG00000261717
634,ENSG00000225493
635,ENSG00000106034
636,ENSG00000204231
637,ENSG00000235497
638,ENSG00000126653
639,ENSG00000185418
640,ENSG00000153291
641,ENSG00000247228
642,ENSG00000101255
643,ENSG00000277147
644,ENSG00000174007
645,ENSG00000196074
646,ENSG00000261247
647,ENSG00000266988
648,ENSG00000147145
649,ENSG00000250274
650,ENSG00000185122
651,ENSG00000164520
652,ENSG00000267568
653,ENSG00000238169
654,ENSG00000131386
655,ENSG00000232211
656,ENSG00000227191
657,ENSG00000168269
658,ENSG00000253853
659,ENSG00000129116
660,ENSG00000259396
661,ENSG00000257718
662,ENSG00000254636
663,ENSG00000184564
664,ENSG00000280239
665,ENSG00000180423
666,ENSG00000259815
667,ENSG00000091157
668,ENSG00000232682
669,ENSG00000181350
670,ENSG00000261826
671,ENSG00000224406
672,ENSG00000131941
673,ENSG00000135317
674,ENSG00000076382
675,ENSG00000223843
676,ENSG00000103852
677,ENSG00000205038
678,ENSG00000257084
679,ENSG00000135842
680,ENSG00000129680
681,ENSG00000263958
682,ENSG00000109689
683,ENSG00000163159
684,ENSG00000232072
685,ENSG00000116299
686,ENSG00000187715
687,ENSG00000112276
688,ENSG00000272619
689,ENSG00000107859
690,ENSG00000215906
691,ENSG00000267197
692,ENSG00000279406
693,ENSG00000104695
694,ENSG00000240891
695,ENSG00000238260
696,ENSG00000197446
697,ENSG00000155957
698,ENSG00000117362
699,ENSG00000233672
700,ENSG00000128928
701,ENSG00000215403
702,ENSG00000135097
703,ENSG00000279179
704,ENSG00000143537
705,ENSG00000139651
706,ENSG00000233332
707,ENSG00000231183
708,ENSG00000091262
709,ENSG00000144681
710,ENSG00000188162
711,ENSG00000167515
712,ENSG00000279427
713,ENSG00000272412
714,ENSG00000262151
715,ENSG00000244041
716,ENSG00000092067
717,ENSG00000185352
718,ENSG00000063245
719,ENSG00000110660
720,ENSG00000108395
721,ENSG00000276672
722,ENSG00000267365
723,ENSG00000034053
724,ENSG00000253679
725,ENSG00000107863
726,ENSG00000198771
727,ENSG00000256440
728,ENSG00000187134
729,ENSG00000270641
730,ENSG00000130054
731,ENSG00000105656
732,ENSG00000122694
733,ENSG00000187109
734,ENSG00000229603
735,ENSG00000255663
736,ENSG00000222000
737,ENSG00000135775
738,ENSG00000263916
739,ENSG00000154330
740,ENSG00000070388
741,ENSG00000171862
742,ENSG00000169953
743,ENSG00000197122
744,ENSG00000160255
745,ENSG00000272915
746,ENSG00000248905
747,ENSG00000260220
748,ENSG00000155287
749,ENSG00000021300
750,ENSG00000132361
751,ENSG00000105251
752,ENSG00000282859
753,ENSG00000154240
754,ENSG00000189410
755,ENSG00000248994
756,ENSG00000134548
757,ENSG00000198205
758,ENSG00000146215
759,ENSG00000139291
760,ENSG00000113739
761,ENSG00000129219
762,ENSG00000150967
763,ENSG00000137959
764,ENSG00000232140
765,ENSG00000243620
766,ENSG00000266983
767,ENSG00000250280
768,ENSG00000188573
769,ENSG00000272366
770,ENSG00000111860
771,ENSG00000112245
772,ENSG00000260759
773,ENSG00000126775
774,ENSG00000259723
775,ENSG00000185716
776,ENSG00000128040
777,ENSG00000259125
778,ENSG00000065526
779,ENSG00000281530
780,ENSG00000119636
781,ENSG00000253792
782,ENSG00000106976
783,ENSG00000204758
784,ENSG00000173611
785,ENSG00000171988
786,ENSG00000187994
787,ENSG00000083782
788,ENSG00000104059
789,ENSG00000262521
790,ENSG00000251361
791,ENSG00000101544
792,ENSG00000255946
793,ENSG00000242371
794,ENSG00000158163
795,ENSG00000154274
796,ENSG00000259219
797,ENSG00000239704
798,ENSG00000167771
799,ENSG00000270562
800,ENSG00000108788
801,ENSG00000242076
802,ENSG00000235262
803,ENSG00000141449
804,ENSG00000283183
805,ENSG00000177370
806,ENSG00000181817
807,ENSG00000132840
808,ENSG00000237803
809,ENSG00000153898
810,ENSG00000103888
811,ENSG00000127554
812,ENSG00000166450
813,ENSG00000163605
814,ENSG00000154548
815,ENSG00000184650
816,ENSG00000169306
817,ENSG00000226204
818,ENSG00000025796
819,ENSG00000206538
820,ENSG00000086598
821,ENSG00000151458
822,ENSG00000139178
823,ENSG00000280234
824,ENSG00000111731
825,ENSG00000250072
826,ENSG00000259026
827,ENSG00000141385
828,ENSG00000153015
829,ENSG00000144566
830,ENSG00000064995
831,ENSG00000113712
832,ENSG00000259235
833,ENSG00000263212
834,ENSG00000162522
835,ENSG00000259786
836,ENSG00000182504
837,ENSG00000167136
838,ENSG00000176753
839,ENSG00000002330
840,ENSG00000077147
841,ENSG00000176884
842,ENSG00000258871
843,ENSG00000260651
844,ENSG00000142089
845,ENSG00000009724
846,ENSG00000174156
847,ENSG00000223727
848,ENSG00000267552
849,ENSG00000222022
850,ENSG00000252118
851,ENSG00000272668
852,ENSG00000184545
853,ENSG00000135525
854,ENSG00000181649
855,ENSG00000172661
856,ENSG00000249917
857,ENSG00000276742
858,ENSG00000119862
859,ENSG00000107829
860,ENSG00000178691
861,ENSG00000248391
862,ENSG00000270008
863,ENSG00000136044
864,ENSG00000237626
865,ENSG00000103966
866,ENSG00000155269
867,ENSG00000110934
868,ENSG00000199283
869,ENSG00000141012
870,ENSG00000122966
871,ENSG00000274023
872,ENSG00000123416
873,ENSG00000220201
874,ENSG00000270249
875,ENSG00000184900
876,ENSG00000166183
877,ENSG00000233670
878,ENSG00000158864
879,ENSG00000261749
880,ENSG00000101935
881,ENSG00000227070
882,ENSG00000252578
883,ENSG00000137976
884,ENSG00000269743
885,ENSG00000178852
886,ENSG00000242266
887,ENSG00000243509
888,ENSG00000134058
889,ENSG00000171033
890,ENSG00000152284
891,ENSG00000258537
892,ENSG00000164930
893,ENSG00000234238
894,ENSG00000156042
895,ENSG00000116903
896,ENSG00000168491
897,ENSG00000277386
898,ENSG00000206560
899,ENSG00000136205
900,ENSG00000232684
901,ENSG00000100626
902,ENSG00000101843
903,ENSG00000249362
904,ENSG00000150477
905,ENSG00000128254
906,ENSG00000157168
907,ENSG00000159398
908,ENSG00000279516
909,ENSG00000178184
910,ENSG00000215910
911,ENSG00000280092
912,ENSG00000269903
913,ENSG00000105700
914,ENSG00000170634
915,ENSG00000119844
916,ENSG00000167526
917,ENSG00000064115
918,ENSG00000223935
919,ENSG00000170222
920,ENSG00000085063
921,ENSG00000243115
922,ENSG00000271797
923,ENSG00000167264
924,ENSG00000180347
925,ENSG00000249249
926,ENSG00000182400
927,ENSG00000224020
928,ENSG00000038382
929,ENSG00000136100
930,ENSG00000267098
931,ENSG00000249087
932,ENSG00000228272
933,ENSG00000140403
934,ENSG00000168333
935,ENSG00000246528
936,ENSG00000196230
937,ENSG00000106609
938,ENSG00000251652
939,ENSG00000107262
940,ENSG00000139697
941,ENSG00000258955
942,ENSG00000234050
943,ENSG00000203644
944,ENSG00000108242
945,ENSG00000029559
946,ENSG00000123091
947,ENSG00000079819
948,ENSG00000277579
949,ENSG00000254409
950,ENSG00000103544
951,ENSG00000106069
952,ENSG00000271554
953,ENSG00000179363
954,ENSG00000279859
955,ENSG00000202398
956,ENSG00000112333
957,ENSG00000147127
958,ENSG00000273013
959,ENSG00000185158
960,ENSG00000255647
961,ENSG00000272529
962,ENSG00000272980
963,ENSG00000164663
964,ENSG00000100888
965,ENSG00000224609
966,ENSG00000261427
967,ENSG00000031691
968,ENSG00000157322
969,ENSG00000173272
970,ENSG00000168028
971,ENSG00000104938
972,ENSG00000181450
973,ENSG00000070756
974,ENSG00000246331
975,ENSG00000248333
976,ENSG00000179387
977,ENSG00000266236
978,ENSG00000279554
979,ENSG00000185164
980,ENSG00000145495
981,ENSG00000109107
982,ENSG00000011260
983,ENSG00000122257
984,ENSG00000108671
985,ENSG00000175189
986,ENSG00000041353
987,ENSG00000258676
988,ENSG00000203434
989,ENSG00000018189
990,ENSG00000250708
991,ENSG00000256139
992,ENSG00000248601
993,ENSG00000251226
994,ENSG00000165807
995,ENSG00000139155
996,ENSG00000156052
997,ENSG00000134825
998,ENSG00000244706
999,ENSG00000279507
1000,ENSG00000189375
1001,ENSG00000260975
1002,ENSG00000153684
