,0
1247,SIRT6
1248,POLD3
1249,ACTN2
1250,CAPZB
1251,GPR137B
1252,JADE1
1253,SLC25A43
1254,UBE2A
1255,FGFR1
1256,FKBP6
1257,SMC1B
1258,FBLN1
1259,ITGA8
1260,CST7
1261,MAP2
1262,PIAS2
1263,AMPH
1264,ARAF
1265,MCCC1
1266,LAMP3
1267,FAP
1268,NEBL
1269,ACER3
1270,UBE2K
1271,PIK3C3
1272,N4BP2
1273,TULP3
1274,SYNJ2
1275,ADCY2
1276,PPP2R5C
1277,GNB1
1278,HOXA9
1279,EDN1
1280,MLLT10
1281,ZCWPW1
1282,ADCYAP1R1
1283,FGF20
1284,P2RY10
1285,ITM2A
1286,VDAC3
1287,PCM1
1288,TNRC6C
1289,CBFA2T2
1290,BRINP1
1291,ITCH
1292,PKD2L2
1293,TP53INP2
1294,SDF4
1295,MYH7B
1296,TP73
1297,TOLLIP
1298,UBE2D4
1299,CLUL1
1300,RUNX1T1
1301,CDH17
1302,THOC1
1303,FKBP7
1304,OSBPL6
1305,SLC1A3
1306,XRCC5
1307,LXN
1308,SP140
1309,MKNK1
1310,TNS1
1311,REXO1
1312,SAR1A
1313,CDC14A
1314,RAPGEF3
1315,CEACAM1
1316,SENP1
1317,CIC
1318,LIPE
1319,FDFT1
1320,PAFAH1B3
1321,OPHN1
1322,AFM
1323,KIF22
1324,SCGN
1325,PGM1
1326,DDX1
1327,DNM2
1328,EPB41L2
1329,RIMS1
1330,MOXD1
1331,STX7
1332,RABL2B
1333,KEAP1
1334,DDX43
1335,PTPRH
1336,DCT
1337,CRYBG3
1338,EPHA6
1339,SCTR
1340,RFX3
1341,RIF1
1342,RAB21
1343,SLC4A4
1344,SMARCA2
1345,RDH8
1346,SESN1
1347,MID2
1348,COL5A3
1349,SRCAP
1350,CPB2
1351,CHRNA3
1352,KCNN2
1353,CNOT4
1354,PSEN1
1355,CPOX
1356,CLDND1
1357,MOK
1358,HSP90AA1
1359,RBL1
1360,DLGAP4
1361,IGSF9B
1362,NDC80
1363,AP4E1
1364,RSBN1
1365,MAGI3
1366,CXCL2
1367,AFP
1368,COL4A4
1369,TCF7
1370,OSTM1
1371,IMPG2
1372,PCNP
1373,EXD2
1374,ARG2
1375,MEF2C
1376,CACNA1S
1377,PKP1
1378,UBA5
1379,STK17B
1380,CDC14B
1381,ZNF510
1382,LRP2
1383,ZNF506
1384,JMJD4
1385,DUSP12
1386,AACS
1387,SLC13A1
1388,CADPS2
1389,PCDHGA2
1390,PHLPP1
1391,ATP8B1
1392,IL12RB2
1393,SMARCD3
1394,WDR70
1395,MPP4
1396,STRADB
1397,BZW1
1398,PGR
1399,C1QTNF3
1400,ME2
1401,C5orf22
1402,CCNT2
1403,FAM135A
1404,COL19A1
1405,EPB41L3
1406,COBLL1
1407,DLG3
1408,KCNK2
1409,SERTAD4
1410,TRAF5
1411,MRPL22
1412,GEMIN5
1413,OPRK1
1414,NFE2L1
1415,SEMA5B
1416,GSK3B
1417,ITGB5
1418,ERC1
1419,XPO1
1420,RNF13
1421,TRPM3
1422,PALB2
1423,LYRM2
1424,BCKDHB
1425,KAT6A
1426,ULK2
1427,GRHL2
1428,TNPO1
1429,PLOD1
1430,P2RX5
1431,ITGAE
1432,DIS3
1433,PIBF1
1434,TDRD3
1435,NUFIP1
1436,PDS5B
1437,OXCT1
1438,RRAGB
1439,EPYC
1440,CYLD
1441,SLC27A5
1442,ZNF324
1443,ZNF671
1444,ZNF416
1445,ZNF586
1446,ZNF446
1447,ZNF264
1448,RPS5
1449,FAT1
1450,CHMP2B
1451,SMAP2
1452,PPIE
1453,ZMPSTE24
1454,STARD7
1455,NOA1
1456,REST
1457,HAL
1458,SSH1
1459,GSTP1
1460,APLP2
1461,WBP11
1462,EIF3I
1463,NKAIN1
1464,COL16A1
1465,TXLNA
1466,NCOA1
1467,AGBL5
1468,EFR3B
1469,KIF3C
1470,RAB10
1471,GCKR
1472,HADHA
1473,MAPRE3
1474,CAD
1475,CD59
1476,CD82
1477,BCORL1
1478,ATRX
1479,FCN1
1480,MYNN
1481,MECOM
1482,SCAMP1
1483,PREP
1484,HACE1
1485,SEH1L
1486,WDR47
1487,WDFY1
1488,OVGP1
1489,SLC25A24
1490,MAP3K4
1491,PILRA
1492,IGSF9
1493,ABCB1
1494,ZNF213
1495,AKR1B1
1496,CPNE3
1497,RRN3
1498,CTTN
1499,WNT11
1500,MTIF2
1501,DDHD2
1502,TTC39A
1503,EPS15
1504,ORC1
1505,MGST2
1506,CHERP
1507,USP40
1508,POMGNT1
1509,RAD54L
1510,MAST2
1511,DNAJA1
1512,B4GALT1
1513,CHMP5
1514,NFX1
1515,AQP6
1516,DIMT1
1517,IPO11
1518,FOLH1
1519,EIF2AK1
1520,NME8
1521,EPDR1
1522,SNX10
1523,SEPHS1
1524,MRPL28
1525,HBQ1
1526,ITPKC
1527,RBM22
1528,TMED2
1529,ZFAND6
1530,HSD17B2
1531,TXLNG
1532,PPEF1
1533,LAT2
1534,HUWE1
1535,ZW10
1536,ALG9
1537,MYBPC2
1538,NOX4
1539,ACOX3
1540,MTMR2
1541,PPP1R15A
1542,HSD17B14
1543,TRIP6
1544,ACHE
1545,FTL
1546,SRRT
1547,BAX
1548,NLK
1549,PIGS
1550,ADAMTS2
1551,ATXN7L3
1552,PGS1
1553,PSMC5
1554,UIMC1
1555,CETP
1556,MMP2
1557,MT3
1558,LPCAT2
1559,GNAO1
1560,OGFOD1
1561,SH3BP2
1562,NOP14
1563,ADD1
1564,L2HGDH
1565,TXNDC16
1566,NID2
1567,GMCL1
1568,SF3B2
1569,KLHL42
1570,GNAS
1571,DNM1L
1572,PTHLH
1573,PHACTR3
1574,ERGIC2
1575,TFAP2C
1576,AURKA
1577,CASS4
1578,PIR
1579,AAMDC
1580,RFX2
1581,METTL2A
1582,SULT2B1
1583,ALG6
1584,PTPN4
1585,DDX18
1586,KHSRP
1587,GNA11
1588,EDEM2
1589,DNMT3B
1590,REM1
1591,TPX2
1592,PDRG1
1593,EPB41L1
1594,SLC15A1
1595,DOCK9
1596,ANKRD10
1597,TGDS
1598,DOCK3
1599,C3orf18
1600,COQ9
1601,KIF9
1602,ARHGAP28
1603,CRLS1
1604,PPP1R13B
1605,ATRN
1606,SMOX
1607,SIGLEC1
1608,FKBP1A
1609,NSFL1C
1610,SLC4A11
1611,ZNF343
1612,EBF4
1613,CPXM1
1614,MAVS
1615,LZTS3
1616,F11
1617,XRN2
1618,DYNLL1
1619,TESC
1620,SNX5
1621,RPL6
1622,SIRPG
1623,MAPKAPK5
1624,P2RX7
1625,ESF1
1626,RBBP9
1627,ANAPC5
1628,SLC23A2
1629,SLC8B1
1630,TMEM230
1631,DZANK1
1632,KDM2B
1633,LHX5
1634,TASP1
1635,OAS1
1636,RPLP0
1637,PXN
1638,SIRT4
1639,RPH3A
1640,KIF16B
1641,TRMT6
1642,CHGB
1643,PEBP1
1644,TBX5
1645,BRAP
1646,ERP29
1647,NOS1
1648,FUS
1649,IGBP1
1650,FXYD5
1651,ZNF302
1652,GRAMD1A
1653,FXYD3
1654,HEPH
1655,CDIP1
1656,CMTM1
1657,KCNH4
1658,GANAB
1659,GMIP
1660,RBM41
1661,BIRC5
1662,LAG3
1663,MLF2
1664,OTUB2
1665,DDX24
1666,ZBTB25
1667,NECAP1
1668,ARHGAP4
1669,ANKRD24
1670,DHX32
1671,RCOR1
1672,GPATCH2L
1673,LTBP4
1674,BLVRB
1675,SLC9A1
1676,SPTLC1
1677,PAPOLA
1678,CCNK
1679,PCBP4
1680,RGS1
1681,YPEL3
1682,MRPS33
1683,NDUFB2
1684,NUDC
1685,MAEA
1686,ICAM1
1687,STRN4
1688,IRAK3
