sample/cell_type,B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,Normal Epithelial,PVL,Plasmablasts,T-cells
TCGA-A2-A0CV-01A-31R-A115-07,0.0313292492117019,0.3243757689174209,0.1237779530414474,0.1199995857514677,0.0810222178591911,0.1851422940006341,0.0358571764644858,0.0048687766710111,0.0936269780826397
TCGA-A8-A0AD-01A-11R-A056-07,0.0069647937215114,0.4901938411615787,0.1695864082068899,0.0931411962795247,0.1806229439023064,0.0483247327270171,0.0029568832929696,0.0,0.0082092007082019
TCGA-AO-A0J4-01A-11R-A034-07,0.1327145987578319,0.2930558858144702,0.0070041795215729,0.0634936758901136,0.0529594272835865,0.2376490845429989,0.0329128297802957,0.0117187374634456,0.1684915809456843
TCGA-D8-A27M-01A-11R-A16F-07,0.2339835081852599,0.2284413805761825,0.0,0.0394694020326205,0.1132028729007399,0.2334083087401222,0.0071522168834281,0.0232197541556188,0.1211225565260276
TCGA-A2-A04T-01A-21R-A034-07,0.008048687970772,0.2222746949094021,0.1391628442312856,0.031521224605774,0.0796405610043064,0.2987325744071067,0.015375757898042,0.0196718001253264,0.1855718548479846
TCGA-E9-A1NA-01A-11R-A144-07,0.0024512410065064,0.4681096813894262,0.2741308502295201,0.022841166474199,0.1147444310994487,0.0,0.0877109699547092,0.0,0.0300116598461902
TCGA-EW-A2FR-01A-11R-A21T-07,0.0038417111986153,0.7730051785112458,0.024944113036344,0.0464051203543866,0.0512473192375378,0.0394393648775447,0.0229895251054427,0.0037340311270373,0.0343936365518454
TCGA-LL-A5YO-01A-21R-A28M-07,0.2085412673867138,0.1235871298143958,0.1231053291356256,0.0226487074376845,0.0957541996143993,0.0012616894063365,0.0117700292601693,0.0359251781393253,0.3774064698053495
TCGA-E9-A22B-01A-11R-A157-07,0.0013413457036243,0.3068933132180201,0.3629083323593033,0.1227604939516114,0.0679599242451883,0.0,0.1027651786582148,0.0,0.0353714118640374
TCGA-E2-A1IL-01A-11R-A14D-07,0.0107457195942144,0.4558777762323918,0.1942361022863399,0.1243623460178522,0.0576596714395293,0.0668601447037306,0.0659883563206868,0.0027992049678424,0.021470678437412
TCGA-A8-A07B-01A-11R-A00Z-07,0.0007185357656549,0.3731773329453691,0.3908041759547433,0.0662187025202529,0.0804047164375908,0.00808401584768,0.0335323628879938,0.0,0.0470601576407148
TCGA-A7-A26I-01A-11R-A169-07,0.0203574250769204,0.3401095620798319,0.0590676701298902,0.0637585248737762,0.1006111114845672,0.3065983559782064,0.0719573870770999,0.0009200115321804,0.0366199517675272
TCGA-BH-A0B1-01A-12R-A056-07,0.0163805398108718,0.364212488048093,0.3128108283515573,0.1512820958121665,0.0352566601368458,0.0231419658279202,0.0588429516540711,0.0045755782617558,0.0334968920967182
TCGA-EW-A423-01A-11R-A24H-07,0.0,0.1289304881471428,0.5666453513188155,0.0552045379764055,0.1113135845796482,0.0,0.0510798880925655,0.0,0.0868261498854222
TCGA-A1-A0SD-01A-11R-A115-07,0.0291481321613325,0.325826624835168,0.1492111799703617,0.1537060482136941,0.0611881744744423,0.1258233917971404,0.0938593838493964,0.0012176981317744,0.0600193665666899
TCGA-D8-A1XD-01A-11R-A14D-07,0.0,0.5278895345794787,0.2216867409323649,0.0374504900472588,0.0283111796701915,0.0297029442866709,0.0669066476646065,0.0014656471644168,0.0865868156550116
TCGA-E2-A1IK-01A-11R-A144-07,0.0377463812391608,0.0762599007488356,0.331446854206025,0.0997843650880969,0.1077971332714778,0.0291163208428033,0.0366283457897388,0.0760607556448021,0.2051599431690594
TCGA-AN-A0FN-01A-11R-A034-07,0.0864144820244895,0.5153452410452157,0.0,0.116376173827021,0.0561859639810292,0.0,0.0426630195179469,0.0,0.1830151196042973
TCGA-E2-A15D-01A-11R-A115-07,0.0357970428429361,0.3131794325379092,0.2489425018364785,0.1882389967553339,0.0461810414757554,0.0188833381524545,0.0604000627377252,0.0,0.0883775836614069
TCGA-BH-A0AW-01A-11R-A056-07,0.02917054923373,0.1828737298806652,0.2442557859640581,0.0800387860036835,0.1012921370427085,0.0,0.026251427595759,0.0061470048054011,0.3299705794739944
TCGA-AR-A0U3-01A-11R-A109-07,0.0160428477954896,0.1431828318776284,0.4989700230787727,0.0903865411718345,0.1057401422695503,0.0,0.0438886945094579,0.0031064302994117,0.0986824889978546
TCGA-D8-A1X7-01A-11R-A14M-07,0.0576167847639542,0.2310841414096084,0.2535573016600875,0.1279194604122026,0.0880875492320215,0.0541532010000919,0.0981997151173865,0.0637794283145702,0.0256024180900769
TCGA-E2-A14X-01A-11R-A115-07,0.127278050540446,0.12536950845462,0.0368395223175753,0.0512346110200466,0.0442050492779666,0.3594506475789529,0.0240160900963237,0.0676057739416938,0.1640007467723748
TCGA-LL-A9Q3-01A-11R-A41B-07,4.024432706039144e-05,0.2129104197923675,0.6009980384139393,0.0325106502047128,0.054468607171047,0.0,0.0310665600496446,0.0207193696876559,0.047286110353572
TCGA-GM-A2DB-01A-31R-A18M-07,0.2013223112550711,0.1099216848065338,0.5123825915286929,0.0235920753787217,0.0367678075509961,0.0,0.029294190393403,0.0,0.0867193390865811
TCGA-AR-A0U4-01A-11R-A109-07,0.0,0.1674804576462917,0.1123827928332365,0.0343361142119554,0.36788305680852,0.1329625283106271,0.0429812873030816,0.0024426590788141,0.1395311038074734
TCGA-D8-A1XA-01A-11R-A14D-07,0.052397855998654,0.3287752358235515,0.3567924974950454,0.1062327636978229,0.0946435642219466,0.0202068126537469,0.0096951955879978,0.0116265680463215,0.0196295064749132
TCGA-E2-A1B5-01A-21R-A12P-07,0.1892614433826168,0.0851797170591435,0.0730812809343852,0.0985423564275819,0.0399207946142115,0.0072436512464409,0.031696260714959,0.0131412992977914,0.4619331963228694
TCGA-A8-A06U-01A-11R-A00Z-07,0.0139008741696408,0.1592779951267944,0.5119870113573167,0.0455907218408239,0.0965596219527926,0.0,0.025725430009034,0.0151365035685949,0.1318218419750023
TCGA-A8-A07R-01A-21R-A034-07,0.0021879450011492,0.1695478282556054,0.2837367685250536,0.0315178843158576,0.043058393159825,0.3916390796835315,0.03680282991565,0.0369715993447742,0.0045376717985531
TCGA-A2-A0ER-01A-21R-A034-07,0.0068977464093469,0.1623692307682006,0.3317836187545534,0.1539054794147089,0.0786426041384548,0.0,0.05077911887335,0.0142824748169567,0.2013397268244286
TCGA-E2-A1LE-01A-12R-A19W-07,0.004165304439155,0.3932045559545853,0.1967142994131866,0.1022175223855137,0.0621970025322455,0.0,0.0741384400993696,0.0,0.167362875175944
TCGA-A1-A0SM-01A-11R-A084-07,0.0163152775356966,0.5655680066898906,0.2045172618320963,0.0591232143944957,0.1017920902514478,0.0109777180685909,0.0369886058026537,0.0034124232607672,0.001305402164361
TCGA-A2-A1G1-01A-21R-A13Q-07,0.0363529563295,0.2286499175971899,0.0726793260471376,0.0461968196836732,0.1660238177497975,0.2209925789738678,0.0541760077986438,0.0169412113808733,0.1579873644393166
TCGA-AQ-A04H-01B-11R-A10J-07,0.0503589582678813,0.1539077444940766,0.3482251031910486,0.1789662813039148,0.0590270456577144,0.0,0.1627281518393189,0.0,0.0467867152460451
TCGA-E9-A6HE-01A-11R-A31O-07,0.0,0.3788156656431221,0.4392014799846122,0.0383423887477505,0.0658544693504132,0.0,0.0487033639993886,0.0,0.0290826322747135
TCGA-AN-A0FZ-01A-11R-A034-07,0.0519551893992768,0.3594502772712901,0.3627069946670588,0.1187368172290312,0.040013582896688,0.0,0.0568970828619602,0.0102400556746946,0.0
TCGA-PE-A5DE-01A-11R-A27Q-07,0.0880810583592811,0.1217942995924571,0.1075145676443267,0.0926915559011867,0.1004670313729757,0.0148646544517006,0.0239915917956165,0.0177970171927246,0.4327982236897306
TCGA-EW-A1J6-01A-11R-A13Q-07,0.0349510158996867,0.044863921206997,0.5914087394813758,0.0790925259716821,0.0825605608075726,0.0,0.0360201488141732,0.0066808418036336,0.1244222460148786
TCGA-A7-A13D-01B-04R-A277-07,0.1409108872567804,0.2853919817394089,0.0,0.0405007902803765,0.0297517090329618,0.3848441078424672,0.0503033188314138,0.0232601163445456,0.0450370886720457
TCGA-AC-A6NO-01A-12R-A33J-07,0.0194002390828986,0.2792006460862246,0.4172575681987004,0.083611454052253,0.0385494186406396,0.0446468682551073,0.0714863166642571,0.006193691346357,0.039653797673562
TCGA-A7-A2KD-01A-31R-A21T-07,0.0204472876952371,0.3906643924080732,0.1816376041361639,0.0973555883370558,0.1037819818154936,0.0092909012945586,0.0520874522962974,0.0057732226069372,0.138961569410183
TCGA-A8-A08L-01A-11R-A00Z-07,0.0285772439445965,0.1664666879098927,0.3813724011008136,0.0628480980360556,0.0814903553704066,0.0,0.0683087021896305,0.0012023797950856,0.2097341316535186
TCGA-A7-A6VW-01A-21R-A33J-07,0.0092930004745,0.2440649030024279,0.4704264865622031,0.0190632149572857,0.0976511002971212,0.1161178023803118,0.0174664335615977,0.0043565805124493,0.021560478252103
TCGA-EW-A6SC-01A-12R-A32P-07,0.0250383975093844,0.5231753212992438,0.1249306499978976,0.0776790324615185,0.0986097162751201,0.0541969582329336,0.0490122944555816,0.0049770487032901,0.04238058106503
TCGA-D8-A1XK-01A-21R-A14M-07,0.0,0.1868297216243537,0.2123833874190862,0.0244440312107744,0.1443930636192674,0.2789054008991345,0.0167484358514502,0.0295356103326864,0.1067603490432468
TCGA-BH-A0AY-01A-21R-A00Z-07,0.0023521114190631,0.4259543452775107,0.238486067357681,0.1137196030444006,0.081528465325,0.0,0.0540157187121053,0.0,0.083943688864239
TCGA-C8-A12U-01A-11R-A115-07,0.0205912859293882,0.0382631590554149,0.5719982361403306,0.0387992313816384,0.0712727982989921,0.0,0.032246490043552,0.0173568745818416,0.2094719245688417
TCGA-AR-A0U2-01A-11R-A109-07,0.0142615726936684,0.1509653220265168,0.3351809380433074,0.1064472222697001,0.1069953156942608,0.0,0.0541661021999192,0.01723113056659,0.214752396506037
TCGA-D8-A1JA-01A-11R-A13Q-07,0.0027260941792485,0.323328588117562,0.0438830128326712,0.0876950672992629,0.1029506875713221,0.3969141941277917,0.0,0.0264128736403695,0.0160894822317717
TCGA-A7-A0CH-01A-21R-A00Z-07,0.0,0.4218331550286427,0.311477787684715,0.0607488193969292,0.078152801867004,0.0951516294992702,0.010127850060196,0.0,0.0225079564632426
TCGA-A8-A0A7-01A-11R-A00Z-07,0.1258356198413247,0.2159683084134193,0.0536051765887211,0.0311742464579741,0.1240297662259286,0.0,0.0123161077885754,0.0642238594364534,0.3728469152476031
TCGA-AR-A250-01A-31R-A169-07,0.0062552960880422,0.4966582071238291,0.1041177483251211,0.0653799514125585,0.1145795635733125,0.0763259592776432,0.0465044902097675,0.0039050274941031,0.0862737564956226
TCGA-B6-A408-01A-12R-A24H-07,0.0301146635283773,0.3050857620155115,0.2220994982032205,0.0558946938922066,0.1137127992264844,0.0,0.0560848857377036,0.0650740975164098,0.151933599880086
TCGA-E2-A15P-01A-11R-A115-07,0.0241719657733656,0.3488501417111092,0.1821461604899108,0.153247588479718,0.0493513498643688,0.1316337514470639,0.0419256754754243,0.0203208419468147,0.0483525248122242
TCGA-AR-A5QM-01A-11R-A27Q-07,0.0302261126287244,0.3596540951747328,0.1700379244989578,0.1091291241596227,0.0958733422985374,0.0683975908754311,0.0708674053482853,0.0297245241053454,0.0660898809103628
TCGA-A8-A07Z-01A-11R-A00Z-07,0.0254001690467434,0.1633194706260868,0.5037209788420705,0.1034512834081592,0.0904959971384892,0.0,0.0423740789035451,0.0041520257329709,0.0670859963019346
TCGA-BH-A0W7-01A-11R-A115-07,0.0739161964901452,0.3778098392920455,0.1370305599943831,0.0441137226081777,0.1028292566714976,0.0129083934116138,0.0174567899416569,0.0082902250259971,0.2256450165644824
TCGA-A7-A4SA-01A-11R-A266-07,0.0387107550268357,0.3070250774292397,0.1490846679757648,0.0767673670530919,0.0787048154903692,0.0439578010094001,0.0417688796456182,0.0,0.26398063636968
TCGA-AO-A0J9-01A-11R-A034-07,0.0038393671219496,0.2883374506829248,0.1682653316989165,0.1083387644659912,0.1284656128786216,0.0,0.1913046048587415,0.0,0.1114488682928545
TCGA-E9-A244-01A-11R-A169-07,0.0293316020243597,0.16334677359844,0.0630202598258293,0.022091076022316,0.0469601000857387,0.587598700926717,0.043705335396836,0.0,0.043946152119763
TCGA-A2-A4S0-01A-21R-A266-07,0.0036297441061521,0.1244582135852939,0.2740865026156156,0.1429512280903949,0.0875746558071146,0.1011839859131085,0.0881446499522214,0.0891768278146244,0.0887941921154744
TCGA-EW-A424-01A-11R-A24H-07,0.0,0.5137154386457976,0.3100442326885269,0.0622234437971843,0.0278151443109858,0.0346363584564712,0.0422644914071039,0.00930089069393,0.0
TCGA-OL-A66O-01A-11R-A31O-07,0.012492357279992,0.2963377388786466,0.6008815021538327,0.043897818990377,0.0136526759176066,0.0,0.0140333585043691,0.0152750378409127,0.0034295104342628
TCGA-OL-A5RW-01A-11R-A28M-07,0.0086588878712167,0.24221997194266,0.2714528970159817,0.0,0.079784680289743,0.360014044690758,0.0053768954847462,0.004758475993148,0.0277341467117461
TCGA-A2-A0SV-01A-11R-A084-07,0.0032026991485318,0.4172268040588399,0.29794883931146,0.0491733501237403,0.1363236168961064,0.0,0.0448142659051789,0.0,0.0513104245561423
TCGA-E9-A1NF-01A-11R-A14D-07,0.0006293944610145,0.739871829410301,0.0902345098947938,0.0584477002718817,0.0529430501216592,0.0,0.0333749495594737,0.0016737020561839,0.0228248642246917
TCGA-E2-A105-01A-11R-A10J-07,0.0032542571186168,0.2288858299957617,0.5209377924453725,0.0702820251431111,0.0601651440454324,0.0,0.0879856453424597,0.0105155599564264,0.0179737459528192
TCGA-D8-A1JU-01A-11R-A13Q-07,0.0041307688729478,0.6254184732142364,0.0109935351756153,0.143093003648566,0.0867837205707272,0.0368066544689182,0.0272373622458353,0.0,0.0655364818031537
TCGA-A7-A425-01A-11R-A24H-07,0.0143233724863447,0.3363599786238039,0.2685343898198627,0.1109616231483596,0.1001418298594869,0.0769131776017301,0.0616481857589954,0.0043550525898006,0.0267623901116159
TCGA-GM-A2DD-01A-11R-A180-07,0.0327626239728858,0.2873583524488806,0.1296746700018896,0.0506272506428009,0.0961384986020956,0.1383461149959783,0.0134535882145661,0.0,0.251638901120903
TCGA-BH-A0BD-01A-11R-A034-07,0.030636614698295,0.3520556592467749,0.223585793156933,0.1002605068299073,0.1002970203312491,0.0229583408241147,0.0370488419526903,0.0003219770426043,0.1328352459174309
TCGA-BH-A0BQ-01A-21R-A115-07,0.0118532414422246,0.4865735073783502,0.124367399321737,0.0903349512746314,0.0593047841570642,0.1041865328875453,0.0246581463500594,0.0019553461748215,0.0967660910135661
TCGA-E9-A228-01A-31R-A157-07,0.0061762908402073,0.1762474244567062,0.4319170892657029,0.1117568953561325,0.1504351504693535,0.0,0.1119787625166303,0.0017740998475661,0.0097142872477009
TCGA-D8-A27W-01A-11R-A16F-07,0.0373990432389158,0.2217501376374975,0.3361259972776053,0.0694913677325305,0.0996773792552735,0.0,0.079861354651598,0.0683431192062219,0.0873516010003571
TCGA-E2-A1IG-01A-11R-A144-07,0.0004575434194595,0.5301702159958074,0.1498956226984576,0.0771077889639732,0.0614870848364792,0.0746022600405584,0.0913777814448401,0.0020433637540463,0.0128583388463782
TCGA-D8-A1JI-01A-11R-A13Q-07,0.029144552921072,0.0398979991402852,0.4551353895335531,0.3141770584669946,0.0824717307990876,0.0,0.0674684988604453,0.0008083055275631,0.0108964647509989
TCGA-AN-A0FT-01A-11R-A034-07,0.0,0.2773417670295122,0.4718126104204319,0.0942908683010707,0.0666623027583165,0.0,0.0672329282751416,0.0,0.0226595232155269
TCGA-A2-A3KD-01A-12R-A213-07,0.0056092159167061,0.2212164963426842,0.2577052961830207,0.1246325665580567,0.0979734103584614,0.0904003286561474,0.0469924245635902,0.0400323753762616,0.1154378860450714
TCGA-C8-A3M8-01A-11R-A213-07,0.0083958240194269,0.2984051875961688,0.3359687303129436,0.1644575730912779,0.0351076171609782,0.0,0.1464391264415281,0.0,0.0112259413776761
TCGA-A2-A0EO-01A-11R-A034-07,0.0167481326997279,0.4524691283117376,0.0582334160719711,0.0950246745260809,0.0755681753052915,0.1914813781591846,0.051484133069761,0.0,0.0589909618562453
TCGA-BH-A0B4-01A-11R-A00Z-07,0.0105579555279662,0.4157990040436261,0.2443246649742626,0.1031558988873864,0.059480460458184,0.0054703353351586,0.0853970041266852,0.0,0.0758146766467306
TCGA-E2-A14S-01A-11R-A12D-07,1.7385199739628358e-05,0.0858047857393044,0.2959593627901493,0.0991472627032854,0.1180586668032078,0.0,0.0638717555903371,0.0,0.3371407811739761
TCGA-E9-A1NG-01A-21R-A14M-07,0.0,0.6116582241819395,0.0,0.0903154016750297,0.160896461559995,0.0879095322059174,0.0294142872895384,0.0,0.0198060930875798
TCGA-AC-A3TM-01A-11R-A22K-07,0.0044500254023815,0.3042459012639071,0.4851054253506314,0.0342514818691935,0.0579656012870974,0.0021598092795069,0.0227316681256413,0.0,0.0890900874216405
TCGA-AN-A04C-01A-21R-A034-07,0.0099045680681267,0.0955734357257908,0.6377569332973962,0.0786440194823276,0.0495753595369292,0.0,0.0497638821168902,0.0018042109603031,0.0769775908122357
TCGA-BH-A0E1-01A-11R-A056-07,0.0017030234173889,0.2830625268999115,0.3446442309475944,0.1605993584159097,0.05438570197342,0.0789487877934315,0.0596039444318802,0.0170524261204636,0.0
TCGA-C8-A12W-01A-11R-A115-07,0.0096517688470712,0.5420436773386719,0.1508604269286394,0.0454186834295278,0.1113932268349424,0.0,0.0541002790757886,0.0508468300746487,0.0356851074707097
TCGA-A8-A09K-01A-11R-A00Z-07,0.0414014426565477,0.0860242116100998,0.4245288228213668,0.0426706799373053,0.0891102090452106,0.0,0.0136947195398045,0.0281781099921662,0.2743918043974988
TCGA-E9-A1N4-01A-11R-A14M-07,0.0470359368043896,0.3628879209884232,0.015900016133945,0.1067009822088259,0.2946878817315411,0.0546502147429108,0.0173783350851793,0.0,0.1007587123047846
TCGA-BH-A18V-01A-11R-A12D-07,0.0103274756500919,0.2115983049496206,0.0177450290974666,0.0301811257267692,0.1673794327445103,0.373603996432394,0.0783238907460714,0.0067893902134347,0.1040513544396412
TCGA-E2-A9RU-01A-11R-A41B-07,0.0021974174993012,0.3063729517578806,0.5717802511582214,0.0159827019367232,0.0566884367321084,0.0,0.0372627689537318,0.0,0.0097154719620333
TCGA-A2-A0D4-01A-11R-A00Z-07,0.0070185834371379,0.1306828364858433,0.5519564535050896,0.1277853078708526,0.0331733986386157,0.0,0.148144499947925,0.0001973103190287,0.0010416097955067
TCGA-D8-A1XR-01A-11R-A14M-07,0.093296877994006,0.2658343197000811,0.3720043704329849,0.078508230696615,0.0875166488087768,0.0433788428092193,0.0519236278453322,0.0,0.0075370817129843
TCGA-E2-A14N-01A-31R-A137-07,0.0325633574860863,0.0397903601890005,0.2684454246361232,0.0464776148404142,0.0574191841967203,0.3905754331419485,0.0026579252466639,0.0,0.1620707002630428
TCGA-PE-A5DC-01A-12R-A27Q-07,0.0306501175100535,0.1879277381967637,0.4319362730204056,0.1471273438332422,0.0287767317078187,0.0,0.1190348729427433,0.0034730452282164,0.0510738775607564
TCGA-AR-A2LL-01A-11R-A180-07,0.0294536554512619,0.2572609063106916,0.4284062971696057,0.0500284230446633,0.1660187426578292,0.0,0.0264732419486137,0.0038330581859881,0.0385256752313465
TCGA-BH-A0E9-01B-11R-A115-07,0.0458708583094658,0.2168606131082041,0.0263855202416956,0.1774699413518015,0.0500210238127546,0.3070308186940256,0.0706675736760623,0.0001923165297045,0.1055013342762857
TCGA-A2-A0CY-01A-12R-A034-07,0.0,0.1021928325386881,0.690555172313266,0.029889503801949,0.014090884761114,0.0,0.1334270318213192,0.0159392544923111,0.0139053202713523
TCGA-BH-A0AV-01A-31R-A115-07,0.0057496389592764,0.5074607758961127,0.0,0.1535446799183634,0.057323714764764,0.1883304908502867,0.0537405285311208,0.0006422274071778,0.0332079436728978
TCGA-BH-A0GY-01A-11R-A056-07,0.0585174721637983,0.3180605660841568,0.2819170095367705,0.0605535126533742,0.0935235657403923,0.0761331382230251,0.0349578293269883,0.0,0.076336906271494
TCGA-BH-A0HY-01A-11R-A056-07,0.0,0.3574760245888597,0.4503099253782792,0.0861929999001425,0.0236626031731361,0.0,0.0759788661203641,0.0,0.0063795808392182
TCGA-A8-A08I-01A-11R-A00Z-07,0.0228732720647849,0.066219077398455,0.0917791954602454,0.0492062719804232,0.2873973245678682,0.0114473545807957,0.0421720118511872,0.0587665998806158,0.3701388922156243
TCGA-A2-A25C-01A-11R-A169-07,0.0934351115886056,0.3660096850964822,0.1755638046711736,0.1189818844307497,0.0614776724383573,0.0509421760477233,0.0309968009227588,0.0116334577712688,0.0909594070328803
TCGA-OL-A5RZ-01A-11R-A28M-07,0.0030856662588506,0.1096136613037401,0.7232865482825288,0.0475341752215722,0.0391332547564461,0.0,0.0577504280835201,0.0006839201903089,0.0189123459030326
TCGA-A8-A0A9-01A-11R-A00Z-07,0.0073774132375538,0.4039231453071037,0.3591236014754866,0.045920885703966,0.0932802592804231,0.0,0.0210761842714514,0.0007224898176472,0.0685760209063677
TCGA-A7-A6VX-01A-12R-A33J-07,0.0208959770564929,0.4564298973220214,0.3010358764186441,0.061383954765581,0.0543069858923981,0.0,0.0354587204588846,0.0308698733675808,0.0396187147183968
TCGA-E2-A106-01A-11R-A10J-07,0.0065388248321905,0.1846470839828443,0.5820346254433005,0.106388222121729,0.0158177325630369,0.0114749448751617,0.0561927152795837,0.0369058509021529,0.0
TCGA-AC-A6IV-01A-12R-A33J-07,0.0208258917320532,0.4161347586829354,0.0249338904082792,0.1554826063991704,0.1324902640871651,0.0365041773101511,0.0608250502361037,0.0,0.1528033611441416
TCGA-AN-A03X-01A-21R-A00Z-07,0.0,0.697278959728732,0.197047398139975,0.0377223797062367,0.0524330098012738,0.0,0.0129504185422309,0.0,0.0025678340815514
TCGA-EW-A1PB-01A-11R-A144-07,0.0,0.1352623639883992,0.0178010133174715,0.0107887102613876,0.2325477907780553,0.331713582756105,0.0137681996964389,0.0,0.2581183392021424
TCGA-BH-A6R8-01A-21R-A33J-07,0.0009145525598221,0.1639721596573494,0.5429404668811593,0.0730217905343252,0.0872593221967322,0.0,0.0187667110409148,0.0346443634033927,0.078480633726304
TCGA-A7-A13D-01A-13R-A277-07,0.0473206411001198,0.4322810754255533,0.0797326177861032,0.0740752665863554,0.0587119322692689,0.2539032118967339,0.049344951005743,0.0046303039301223,0.0
TCGA-PL-A8LZ-01A-31R-A36F-07,0.0164065651787515,0.1884078751059952,0.0540858920823712,0.1624193602070366,0.1127238054586628,0.1018215773081417,0.0945543813414997,0.0191227851440996,0.2504577581734413
TCGA-D8-A1XM-01A-21R-A14M-07,0.044514366328699,0.4226763957694213,0.0710917889848807,0.0951422383608083,0.1418927936150775,0.0370725311828375,0.0431200813310509,0.0,0.1444898044272245
TCGA-BH-A1ET-01A-11R-A137-07,0.0363470569462776,0.3151041662930547,0.1841547252857195,0.1830012941397626,0.105667604539138,0.0476767330718886,0.0246029859456099,0.0315130212315824,0.0719324125469663
TCGA-B6-A3ZX-01A-11R-A239-07,0.3706115475372936,0.0726433246056892,0.0,0.0313991897738135,0.0204953866187998,0.1292504688717326,0.0221732854929139,0.0174948070187937,0.3359319900809632
TCGA-W8-A86G-01A-21R-A36F-07,0.0109538743189667,0.3155638997630847,0.152522291915241,0.0735729860771762,0.0234582666351232,0.3515967772270904,0.061655617613778,0.0007491351078028,0.0099271513417369
TCGA-AO-A03N-01B-11R-A10J-07,0.0051600631526177,0.3369953564101088,0.4816469448234546,0.0517806235569737,0.027168269926073,0.0,0.0960271744583097,0.0,0.0012215676724619
TCGA-D8-A73U-01A-11R-A33J-07,0.0750283613967513,0.2732701627694135,0.0023846704910957,0.0604851394656352,0.1605065468759934,0.0161153125436621,0.0056522742321969,0.0531238413548233,0.3534336908704282
TCGA-E9-A1RB-01A-11R-A157-07,0.020696321200437,0.2757059967468945,0.4723284165272397,0.0617621401624535,0.0952397456998115,0.0211412487831828,0.0350411145741407,0.0,0.0180850163058398
TCGA-AR-A0TS-01A-11R-A115-07,0.3223506307719972,0.1359957249271185,0.0,0.0478387887390641,0.0557768081718322,0.1589688507870207,0.0469232631339434,0.0060558055181633,0.2260901279508604
TCGA-A7-A13E-01A-11R-A277-07,0.0234159275922374,0.2470220216308776,0.1108739506943796,0.0259572211426312,0.0675628426522809,0.4646815000235518,0.0372478778469411,0.0052194765015985,0.0180191819155014
TCGA-AO-A12A-01A-21R-A115-07,0.0517452788633051,0.2819239567704044,0.0935083440905026,0.1128805413647252,0.0624889293864675,0.2347694237787105,0.0658086242183761,0.0,0.0968749015275082
TCGA-AN-A0XS-01A-22R-A109-07,0.045669409675009,0.4474225695535548,0.1204851089582211,0.0863047740833315,0.0718282412771199,0.0049848853134622,0.0469317018579559,0.042737964985493,0.1336353442958522
TCGA-AN-A0G0-01A-11R-A034-07,0.0,0.1583043679391172,0.2407248882169705,0.1380310864235264,0.0623246411231083,0.3033783112923498,0.0105885574649651,0.0420986427032357,0.0445495048367265
TCGA-E2-A10C-01A-21R-A10J-07,0.0272932580231477,0.1413922810897487,0.4994987486255463,0.0455264093105143,0.0757937281250591,0.0,0.016068325240097,0.0017046402427559,0.1927226093431306
TCGA-BH-A0H0-01A-11R-A056-07,0.0194800394083316,0.0590460099341441,0.5365088450138994,0.1447367891602523,0.0621373935406315,0.0085279648720669,0.0982053652122949,0.0036527672344052,0.0677048256239738
TCGA-AQ-A04J-01A-02R-A034-07,0.2395508490855976,0.1262606838959432,0.0,0.1161855993336036,0.0447104210592812,0.2046434067858379,0.1015067941187527,0.0,0.1671422457209835
TCGA-AN-A0AK-01A-21R-A00Z-07,0.0014428105772639,0.1178376621220987,0.6224040419356626,0.0336366508288902,0.0988184540104445,0.0,0.0578911937449426,0.0062110570911977,0.0617581296894996
TCGA-AR-A2LN-01A-21R-A18M-07,0.0394113459959551,0.4557990779190459,0.0,0.1658547844734521,0.0597463390884356,0.1775614056114019,0.0336214456781437,0.0084080040420704,0.0595975971914949
TCGA-A8-A081-01A-11R-A00Z-07,0.0410859451180511,0.073460485782205,0.3340166960069927,0.0748168980838757,0.1266202032979077,0.0,0.0262982532748901,0.0601101326679066,0.2635913857681708
TCGA-A2-A04Y-01A-21R-A034-07,0.0420706336203332,0.1507427647273433,0.3496595288035269,0.0826194119120703,0.1314835087224026,0.0403931833025879,0.0323419325791192,0.0116305213721656,0.1590585149604506
TCGA-BH-A0B5-01A-11R-A12P-07,0.0192461942633566,0.4485990472890525,0.1459964805890957,0.0802177327680366,0.0991663539407761,0.0679959573368346,0.0223966156388048,0.0,0.1163816181740428
TCGA-A2-A0CZ-01A-11R-A034-07,0.0178181111287815,0.590671368546773,0.0352120762559636,0.0769943266496392,0.051816003348676,0.1035391365823143,0.0212701983992692,0.005762625803364,0.096916153285219
TCGA-B6-A0WX-01A-11R-A109-07,0.0772830883525402,0.4630271094641344,0.1030068710626774,0.0245542282898991,0.0381086271183862,0.1412071553821748,0.0381137370615604,0.0002271806226179,0.114472002646009
TCGA-D8-A3Z6-01A-11R-A239-07,0.0044401951384498,0.3845730264369321,0.3218414429220829,0.096299703639933,0.0510861355896897,0.0143678584148675,0.0851210173010088,0.0349550720628509,0.0073155484941851
TCGA-A8-A07S-01A-11R-A034-07,0.0599200369466115,0.2621413431038813,0.3966238402637478,0.0904328356665672,0.0843023915009809,0.0,0.0540007929807389,0.0104600324755649,0.0421187270619072
TCGA-E2-A14Y-01A-21R-A12D-07,0.0024917009854729,0.0922628669165571,0.2009494930791737,0.0326675498291207,0.0371622113763942,0.5895028370360639,0.0265258822136668,0.0,0.0184374585635506
